createdTime,hostname,logID,logComment,updateTime(s),elapsedSec,count,outlier,logType,dev
2022-08-25 12:02,Host29,8_0,Dead,1661396554,139,1,0,Dead,1
2022-08-25 12:01,Host29,7_0,f1,1661396484,69,1,0,Campfire,1
2022-08-25 12:00,Host29,0_0,ON,1661396415,0,1,0,Switch,1
2022-08-26 9:23,Host30,6_0,OFF,1661473413,2304,2,0,Switch,1
2022-08-26 9:22,Host30,7_0,f2,1661473376,2267,2,0,Campfire,1
2022-08-26 9:22,Host30,7_0,f1,1661473361,2252,2,0,Campfire,1
2022-08-26 9:20,Host30,5_0,Clear,1661473230,2121,2,0,Clear,1
2022-08-26 9:16,Host30,8_0,Dead,1661472962,1853,2,0,Dead,1
2022-08-26 9:13,Host30,8_0,Dead,1661472818,1709,2,0,Dead,1
2022-08-26 9:12,Host30,8_0,Dead,1661472748,1639,2,0,Dead,1
2022-08-26 10:13,Host31,0_0,ON,1661476383,0,1,0,Switch,0
2022-08-26 10:13,Host32,0_0,ON,1661476385,0,1,0,Switch,0
2022-08-26 10:14,Host32,7_0,f1,1661476488,103,1,0,Campfire,0
2022-08-26 10:16,Host31,7_0,f1,1661476565,182,1,0,Campfire,0
2022-08-26 10:16,Host32,1_1,Get Homerun,1661476595,210,1,0,CheckPoint,0
2022-08-26 10:19,Host31,1_1,Get Homerun,1661476756,373,1,0,CheckPoint,0
2022-08-26 10:21,Host31,1_2,Frog With Flowers,1661476902,520,1,0,CheckPoint,0
2022-08-26 10:23,Host32,1_2,Frog With Flowers,1661477008,623,1,0,CheckPoint,0
2022-08-26 10:24,Host31,2_0,Enter Town,1661477050,667,1,0,CheckPoint,0
2022-08-26 10:25,Host31,2_1,Across The River,1661477129,746,1,0,CheckPoint,0
2022-08-26 10:25,Host31,7_0,f2,1661477100,717,1,0,Campfire,0
2022-08-26 10:25,Host32,2_0,Enter Town,1661477157,772,1,0,CheckPoint,0
2022-08-26 10:26,Host31,2_2,Splash Combat,1661477173,790,1,0,CheckPoint,0
2022-08-26 10:26,Host31,7_0,f2,1661477215,832,1,0,Campfire,0
2022-08-26 10:26,Host31,8_0,Dead,1661477209,826,1,0,Dead,0
2022-08-26 10:26,Host32,7_0,f2,1661477193,807,1,0,Campfire,0
2022-08-26 10:27,Host32,2_1,Across The River,1661477229,844,1,0,CheckPoint,0
2022-08-26 10:27,Host32,8_0,Dead,1661477247,861,1,0,Dead,0
2022-08-26 10:28,Host31,8_0,Dead,1661477294,911,1,0,Dead,0
2022-08-26 10:28,Host32,2_2,Splash Combat,1661477330,945,1,0,CheckPoint,0
2022-08-26 10:29,Host31,8_0,Dead,1661477373,990,1,0,Dead,0
2022-08-26 10:30,Host32,7_0,f2,1661477416,1031,1,0,Campfire,0
2022-08-26 10:30,Host32,8_0,Dead,1661477409,1024,1,0,Dead,0
2022-08-26 10:31,Host31,8_0,Dead,1661477503,1120,1,0,Dead,0
2022-08-26 10:32,Host32,2_3,Cave Entrance,1661477534,1148,1,0,CheckPoint,0
2022-08-26 10:32,Host32,2_3b,Secret Room,1661477558,1172,1,0,CheckPoint,0
2022-08-26 10:33,Host31,8_0,Dead,1661477619,1236,1,0,Dead,0
2022-08-26 10:34,Host32,2_4,Find Fruit,1661477648,1263,1,0,CheckPoint,0
2022-08-26 10:35,Host31,2_3,Cave Entrance,1661477729,1346,1,0,CheckPoint,0
2022-08-26 10:36,Host31,2_4,Find Fruit,1661477800,1417,1,0,CheckPoint,0
2022-08-26 10:37,Host31,3_0,Out of the Cave,1661477830,1447,1,0,CheckPoint,0
2022-08-26 10:37,Host32,6_0,OFF,1661477869,1484,1,0,Switch,0
2022-08-26 10:38,Host31,8_0,Dead,1661477933,1550,1,0,Dead,0
2022-08-26 10:40,Host31,7_0,f2,1661478052,1669,1,0,Campfire,0
2022-08-26 10:40,Host31,8_0,Dead,1661478009,1626,1,0,Dead,0
2022-08-26 10:41,Host31,3_1,Town Cave,1661478071,1688,1,0,CheckPoint,0
2022-08-26 10:41,Host31,3_2,Bomb & Fruit,1661478084,1701,1,0,CheckPoint,0
2022-08-26 10:42,Host31,3_3,Get Key,1661478162,1779,1,0,CheckPoint,0
2022-08-26 10:43,Host31,4_0,Boss,1661478235,1852,1,0,CheckPoint,0
2022-08-26 10:45,Host31,4_0,Boss,1661478321,1938,1,0,CheckPoint,0
2022-08-26 10:45,Host31,8_0,Dead,1661478315,1932,1,0,Dead,0
2022-08-26 10:47,Host31,4_0,Boss,1661478457,2074,1,0,CheckPoint,0
2022-08-26 10:47,Host31,8_0,Dead,1661478450,2067,1,0,Dead,0
2022-08-26 10:48,Host31,4_0,Boss,1661478537,2155,1,0,CheckPoint,0
2022-08-26 10:48,Host31,8_0,Dead,1661478531,2148,1,0,Dead,0
2022-08-26 10:49,Host31,6_0,OFF,1661478552,2169,1,0,Switch,0
2022-08-26 12:25,Host33,0_0,ON,1661484345,0,1,0,Switch,0
2022-08-26 12:26,Host33,7_0,f1,1661484419,74,1,0,Campfire,0
2022-08-26 12:29,Host33,1_1,Get Homerun,1661484556,211,1,0,CheckPoint,0
2022-08-26 12:30,Host34,0_0,ON,1661484614,0,1,0,Switch,0
2022-08-26 12:31,Host33,1_2,Frog With Flowers,1661484695,350,1,0,CheckPoint,0
2022-08-26 12:31,Host33,8_0,Dead,1661484705,360,1,0,Dead,0
2022-08-26 12:31,Host34,7_0,f1,1661484718,104,1,0,Campfire,0
2022-08-26 12:32,Host34,7_0,f1,1661484723,110,1,0,Campfire,0
2022-08-26 12:33,Host33,2_0,Enter Town,1661484836,491,1,0,CheckPoint,0
2022-08-26 12:33,Host34,8_0,Dead,1661484804,190,1,0,Dead,0
2022-08-26 12:33,Host34,7_0,f1,1661484815,201,1,0,Campfire,0
2022-08-26 12:34,Host33,2_1,Across The River,1661484889,545,1,0,CheckPoint,0
2022-08-26 12:34,Host33,7_0,f2,1661484855,511,1,0,Campfire,0
2022-08-26 12:35,Host33,2_2,Splash Combat,1661484916,571,1,0,CheckPoint,0
2022-08-26 12:35,Host34,8_0,Dead,1661484904,290,1,0,Dead,0
2022-08-26 12:35,Host34,6_0,OFF,1661484909,295,1,0,Switch,0
2022-08-26 12:36,Host33,7_0,f2,1661484977,633,1,0,Campfire,0
2022-08-26 12:36,Host33,8_0,Dead,1661484970,626,1,0,Dead,0
2022-08-26 12:37,Host33,2_3,Cave Entrance,1661485056,712,1,0,CheckPoint,0
2022-08-26 12:38,Host33,8_0,Dead,1661485106,761,1,0,Dead,0
2022-08-26 12:38,Host33,6_0,OFF,1661485110,765,1,0,Switch,0
2022-08-26 13:51,Host35,0_0,ON,1661489515,0,1,1,Switch,0
2022-08-26 13:53,Host35,7_0,f1,1661489639,125,1,1,Campfire,0
2022-08-26 13:53,Host35,8_0,Dead,1661489589,75,1,1,Dead,0
2022-08-26 13:54,Host35,8_0,Dead,1661489687,172,1,1,Dead,0
2022-08-26 13:55,Host35,8_0,Dead,1661489760,245,1,1,Dead,0
2022-08-26 13:55,Host35,8_0,Dead,1661489718,204,1,1,Dead,0
2022-08-26 13:58,Host35,1_1,Get Homerun,1661489910,395,1,1,CheckPoint,0
2022-08-26 13:58,Host35,7_0,f1,1661489902,387,1,1,Campfire,0
2022-08-26 14:03,Host35,1_2,Frog With Flowers,1661490211,696,1,1,CheckPoint,0
2022-08-26 14:06,Host35,7_0,f1,1661490385,870,1,1,Campfire,0
2022-08-26 14:08,Host35,2_0,Enter Town,1661490518,1004,1,1,CheckPoint,0
2022-08-26 14:11,Host35,7_0,f2,1661490695,1181,1,1,Campfire,0
2022-08-26 14:12,Host35,2_1,Across The River,1661490734,1219,1,1,CheckPoint,0
2022-08-26 14:14,Host35,2_2,Splash Combat,1661490853,1339,1,1,CheckPoint,0
2022-08-26 14:15,Host35,7_0,f2,1661490929,1414,1,1,Campfire,0
2022-08-26 14:15,Host35,8_0,Dead,1661490922,1407,1,1,Dead,0
2022-08-26 14:17,Host35,2_3,Cave Entrance,1661491028,1513,1,1,CheckPoint,0
2022-08-26 14:18,Host35,2_4,Find Fruit,1661491102,1587,1,1,CheckPoint,0
2022-08-26 14:18,Host35,3_0,Out of the Cave,1661491131,1616,1,1,CheckPoint,0
2022-08-26 14:21,Host35,7_0,f2,1661491313,1798,1,1,Campfire,0
2022-08-26 14:23,Host35,3_1,Town Cave,1661491421,1906,1,1,CheckPoint,0
2022-08-26 14:24,Host35,3_2,Bomb & Fruit,1661491451,1936,1,1,CheckPoint,0
2022-08-26 14:25,Host35,3_3,Get Key,1661491537,2023,1,1,CheckPoint,0
2022-08-26 14:26,Host35,4_0,Boss,1661491600,2086,1,1,CheckPoint,0
2022-08-26 14:27,Host35,8_0,Dead,1661491649,2135,1,1,Dead,0
2022-08-26 14:28,Host35,8_0,Dead,1661491717,2202,1,1,Dead,0
2022-08-26 14:32,Host35,8_0,Dead,1661491935,2420,1,1,Dead,0
2022-08-26 14:33,Host35,8_0,Dead,1661491995,2480,1,1,Dead,0
2022-08-26 14:36,Host35,8_0,Dead,1661492172,2657,1,1,Dead,0
2022-08-26 14:37,Host35,8_0,Dead,1661492262,2747,1,1,Dead,0
2022-08-26 14:37,Host35,8_0,Dead,1661492222,2707,1,1,Dead,0
2022-08-26 14:39,Host35,8_0,Dead,1661492359,2844,1,1,Dead,0
2022-08-26 14:41,Host35,8_0,Dead,1661492478,2964,1,1,Dead,0
2022-08-26 14:42,Host35,8_0,Dead,1661492548,3033,1,1,Dead,0
2022-08-26 14:44,Host35,8_0,Dead,1661492658,3143,1,1,Dead,0
2022-08-26 14:45,Host35,8_0,Dead,1661492701,3186,1,1,Dead,0
2022-08-26 14:48,Host35,4_0,Boss,1661492937,3422,1,1,CheckPoint,0
2022-08-26 14:55,Host35,8_0,Dead,1661493336,3821,1,1,Dead,0
2022-08-26 15:07,Host35,8_0,Dead,1661494056,4541,1,1,Dead,0
2022-08-26 15:08,Host35,8_0,Dead,1661494137,4623,1,1,Dead,0
2022-08-26 15:25,Host35,8_0,Dead,1661495114,5600,1,1,Dead,0
2022-08-26 15:27,Host35,8_0,Dead,1661495220,5705,1,1,Dead,0
2022-08-26 15:30,Host35,8_0,Dead,1661495402,5887,1,1,Dead,0
2022-08-26 15:45,Host35,8_0,Dead,1661496319,6804,1,1,Dead,0
2022-08-26 15:52,Host35,8_0,Dead,1661496765,7251,1,1,Dead,0
2022-08-26 16:07,Host35,8_0,Dead,1661497653,8138,1,1,Dead,0
2022-08-26 17:35,Host35,8_0,Dead,1661502953,13439,1,1,Dead,0
2022-08-26 18:42,Host35,8_0,Dead,1661506972,17458,1,1,Dead,0
2022-08-27 10:30,Host36,0_0,ON,1661563822,0,1,0,Switch,0
2022-08-27 10:31,Host36,7_0,f1,1661563885,63,1,0,Campfire,0
2022-08-27 10:33,Host36,8_0,Dead,1661564013,191,1,0,Dead,0
2022-08-27 10:35,Host36,1_1,Get Homerun,1661564109,287,1,0,CheckPoint,0
2022-08-27 10:36,Host36,1_2,Frog With Flowers,1661564181,359,1,0,CheckPoint,0
2022-08-27 10:36,Host36,8_0,Dead,1661564210,388,1,0,Dead,0
2022-08-27 10:37,Host36,2_0,Enter Town,1661564250,428,1,0,CheckPoint,0
2022-08-27 10:38,Host36,2_1,Across The River,1661564310,488,1,0,CheckPoint,0
2022-08-27 10:38,Host36,2_2,Splash Combat,1661564331,509,1,0,CheckPoint,0
2022-08-27 10:38,Host36,7_0,f2,1661564288,466,1,0,Campfire,0
2022-08-27 10:39,Host36,8_0,Dead,1661564385,562,1,0,Dead,0
2022-08-27 10:41,Host36,2_3,Cave Entrance,1661564476,654,1,0,CheckPoint,0
2022-08-27 10:42,Host36,2_4,Find Fruit,1661564527,705,1,0,CheckPoint,0
2022-08-27 10:42,Host36,3_0,Out of the Cave,1661564561,739,1,0,CheckPoint,0
2022-08-27 10:43,Host36,6_0,OFF,1661564582,759,1,0,Switch,0
2022-08-28 7:08,Host36,0_0,ON,1661638116,0,2,0,Switch,0
2022-08-28 7:09,Host36,7_0,f1,1661638183,67,2,0,Campfire,0
2022-08-28 7:10,Host36,8_0,Dead,1661638250,134,2,0,Dead,0
2022-08-28 7:12,Host36,1_1,Get Homerun,1661638338,222,2,0,CheckPoint,0
2022-08-28 7:13,Host36,1_2,Frog With Flowers,1661638421,305,2,0,CheckPoint,0
2022-08-28 7:14,Host36,2_0,Enter Town,1661638485,369,2,0,CheckPoint,0
2022-08-28 7:14,Host36,7_0,f2,1661638498,382,2,0,Campfire,0
2022-08-28 7:15,Host36,2_1,Across The River,1661638529,413,2,0,CheckPoint,0
2022-08-28 7:15,Host36,2_2,Splash Combat,1661638548,432,2,0,CheckPoint,0
2022-08-28 7:17,Host36,2_3,Cave Entrance,1661638627,511,2,0,CheckPoint,0
2022-08-28 7:17,Host36,8_0,Dead,1661638650,534,2,0,Dead,0
2022-08-28 7:18,Host36,2_4,Find Fruit,1661638690,574,2,0,CheckPoint,0
2022-08-28 7:18,Host36,3_0,Out of the Cave,1661638718,601,2,0,CheckPoint,0
2022-08-28 7:19,Host36,3_1,Town Cave,1661638792,675,2,0,CheckPoint,0
2022-08-28 7:19,Host36,7_0,f2,1661638778,662,2,0,Campfire,0
2022-08-28 7:20,Host36,3_2,Bomb & Fruit,1661638812,696,2,0,CheckPoint,0
2022-08-28 7:21,Host36,3_3,Get Key,1661638874,758,2,0,CheckPoint,0
2022-08-28 7:23,Host36,4_0,Boss,1661638994,878,2,0,CheckPoint,0
2022-08-28 7:24,Host36,8_0,Dead,1661639046,930,2,0,Dead,0
2022-08-28 7:26,Host36,8_0,Dead,1661639163,1046,2,0,Dead,0
2022-08-28 7:27,Host36,8_0,Dead,1661639224,1108,2,0,Dead,0
2022-08-28 7:27,Host36,6_0,OFF,1661639229,1112,2,0,Switch,0
2022-08-29 11:37,Host35,8_0,Dead,1661740662,251147,1,1,Dead,0
2022-08-26 9:09,Host30,8_0,Dead,1661472580,1471,2,0,Dead,1
2022-08-26 9:07,Host30,8_0,Dead,1661472427,1318,2,0,Dead,1
2022-08-26 9:04,Host30,8_0,Dead,1661472269,1160,2,0,Dead,1
2022-08-26 9:02,Host30,4_0,Boss,1661472167,1058,2,0,CheckPoint,1
2022-08-26 9:02,Host30,8_0,Dead,1661472160,1051,2,0,Dead,1
2022-08-26 9:01,Host30,4_0,Boss,1661472079,970,2,0,CheckPoint,1
2022-08-26 9:01,Host30,8_0,Dead,1661472072,963,2,0,Dead,1
2022-08-26 8:58,Host30,4_0,Boss,1661471899,790,2,0,CheckPoint,1
2022-08-26 8:58,Host30,8_0,Dead,1661471894,785,2,0,Dead,1
2022-08-26 8:57,Host30,4_0,Boss,1661471849,740,2,0,CheckPoint,1
2022-08-26 8:57,Host30,8_0,Dead,1661471842,733,2,0,Dead,1
2022-08-26 8:55,Host30,4_0,Boss,1661471725,616,2,0,CheckPoint,1
2022-08-26 8:54,Host30,3_3,Get Key,1661471688,579,2,0,CheckPoint,1
2022-08-26 8:54,Host30,3_2,Bomb & Fruit,1661471667,558,2,0,CheckPoint,1
2022-08-26 8:54,Host30,3_1,Town Cave,1661471655,546,2,0,CheckPoint,1
2022-08-26 8:54,Host30,7_0,f2,1661471640,531,2,0,Campfire,1
2022-08-26 8:52,Host30,3_0,Out of the Cave,1661471577,468,2,0,CheckPoint,1
2022-08-26 8:52,Host30,2_4,Find Fruit,1661471554,445,2,0,CheckPoint,1
2022-08-26 8:52,Host30,2_3,Cave Entrance,1661471524,415,2,0,CheckPoint,1
2022-08-26 8:50,Host30,7_0,f2,1661471430,321,2,0,Campfire,1
2022-08-29 12:19,Host1,0_0,ON,1661743148,0,3,0,Switch,0
2022-08-29 12:19,Host1,7_0,f1,1661743196,48,3,0,Campfire,0
2022-08-26 8:50,Host30,8_0,Dead,1661471406,297,2,0,Dead,1
2022-08-26 8:49,Host30,2_2,Splash Combat,1661471359,250,2,0,CheckPoint,1
2022-08-26 8:49,Host30,2_1,Across The River,1661471345,236,2,0,CheckPoint,1
2022-08-29 12:21,Host1,1_1,Get Homerun,1661743274,126,3,0,CheckPoint,0
2022-08-26 8:48,Host30,2_0,Enter Town,1661471313,204,2,0,CheckPoint,1
2022-08-29 12:22,Host1,1_2,Frog With Flowers,1661743344,196,3,0,CheckPoint,0
2022-08-29 12:23,Host1,2_0,Enter Town,1661743403,255,3,0,CheckPoint,0
2022-08-29 12:23,Host1,7_0,f2,1661743428,281,3,0,Campfire,0
2022-08-26 8:48,Host30,7_0,f1,1661471287,178,2,0,Campfire,1
2022-08-26 8:47,Host30,1_2,Frog With Flowers,1661471264,155,2,0,CheckPoint,1
2022-08-26 8:46,Host30,1_1,Get Homerun,1661471207,98,2,0,CheckPoint,1
2022-08-29 12:24,Host1,2_1,Across The River,1661743448,300,3,0,CheckPoint,0
2022-08-29 12:24,Host1,2_2,Splash Combat,1661743465,317,3,0,CheckPoint,0
2022-08-26 8:45,Host30,7_0,f1,1661471147,38,2,0,Campfire,1
2022-08-29 12:25,Host1,2_3,Cave Entrance,1661743536,388,3,0,CheckPoint,0
2022-08-26 8:45,Host30,0_0,ON,1661471109,0,2,0,TurnOn,1
2022-08-29 12:26,Host1,2_4,Find Fruit,1661743581,433,3,0,CheckPoint,0
2022-08-29 12:26,Host1,3_0,Out of the Cave,1661743609,461,3,0,CheckPoint,0
2022-08-29 12:27,Host1,7_0,f2,1661743677,529,3,0,Campfire,0
2022-08-29 12:28,Host1,3_1,Town Cave,1661743702,554,3,0,CheckPoint,0
2022-08-29 12:28,Host1,3_2,Bomb & Fruit,1661743730,582,3,0,CheckPoint,0
2022-08-25 13:33,Host30,6_0,OFF,1661402035,985,1,0,Switch,1
2022-08-29 12:29,Host1,3_3,Get Key,1661743752,604,3,0,CheckPoint,0
2022-08-29 12:29,Host1,4_0,Boss,1661743796,648,3,0,CheckPoint,0
2022-08-25 13:33,Host30,8_0,Dead,1661402022,972,1,0,Dead,1
2022-08-29 12:32,Host1,8_0,Dead,1661743934,786,3,0,Dead,0
2022-08-29 12:33,Host1,6_0,OFF,1661743999,851,3,0,Switch,0
2022-08-29 13:52,Host35,8_0,Dead,1661748775,259260,1,1,Dead,0
2022-08-29 13:54,Host35,8_0,Dead,1661748872,259357,1,1,Dead,0
2022-08-29 16:53,Host35,8_0,Dead,1661759604,270089,1,1,Dead,0
2022-08-29 16:54,Host35,4_0,Boss,1661759682,270167,1,1,CheckPoint,0
2022-08-29 16:54,Host35,8_0,Dead,1661759657,270142,1,1,Dead,0
2022-08-29 19:31,Host37,0_0,ON,1661769104,0,1,0,Switch,0
2022-08-29 19:32,Host37,7_0,f1,1661769152,49,1,0,Campfire,0
2022-08-29 19:34,Host37,1_1,Get Homerun,1661769248,144,1,0,CheckPoint,0
2022-08-29 19:34,Host37,8_0,Dead,1661769263,159,1,0,Dead,0
2022-08-29 19:35,Host37,1_2,Frog With Flowers,1661769342,238,1,0,CheckPoint,0
2022-08-29 19:37,Host37,2_0,Enter Town,1661769461,357,1,0,CheckPoint,0
2022-08-29 19:38,Host37,2_1,Across The River,1661769521,417,1,0,CheckPoint,0
2022-08-29 19:38,Host37,7_0,f2,1661769492,388,1,0,Campfire,0
2022-08-29 19:39,Host37,2_2,Splash Combat,1661769551,447,1,0,CheckPoint,0
2022-08-29 19:40,Host37,2_3,Cave Entrance,1661769642,538,1,0,CheckPoint,0
2022-08-29 19:41,Host37,2_4,Find Fruit,1661769688,584,1,0,CheckPoint,0
2022-08-29 19:41,Host37,8_0,Dead,1661769713,609,1,0,Dead,0
2022-08-29 19:41,Host37,8_0,Dead,1661769689,585,1,0,Dead,0
2022-08-29 19:42,Host37,6_0,OFF,1661769735,631,1,0,Switch,0
2022-08-30 12:18,Host38,0_0,ON,1661829498,0,1,0,Switch,0
2022-08-30 12:21,Host38,7_0,f1,1661829682,184,1,0,Campfire,0
2022-08-30 12:21,Host38,7_0,f1,1661829677,179,1,0,Campfire,0
2022-08-30 12:23,Host38,8_0,Dead,1661829787,289,1,0,Dead,0
2022-08-30 12:23,Host38,6_0,OFF,1661829795,297,1,0,Switch,0
2022-08-30 12:43,Host35,8_0,Dead,1661830995,341480,1,1,Dead,0
2022-08-31 11:00,Host35,8_0,Dead,1661911216,421702,1,1,Dead,0
2022-08-25 13:31,Host30,8_0,Dead,1661401883,833,1,0,Dead,1
2022-08-25 13:29,Host30,8_0,Dead,1661401798,748,1,0,Dead,1
2022-08-25 13:27,Host30,4_0,Boss,1661401650,600,1,0,CheckPoint,1
2022-08-25 13:26,Host30,3_3,Get Key,1661401571,521,1,0,CheckPoint,1
2022-08-25 13:25,Host30,3_2,Bomb & Fruit,1661401536,486,1,0,CheckPoint,1
2022-08-25 13:25,Host30,3_1,Town Cave,1661401521,471,1,0,CheckPoint,1
2022-08-25 13:24,Host30,7_0,f2,1661401497,447,1,0,Campfire,1
2022-08-25 13:24,Host30,3_0,Out of the Cave,1661401471,421,1,0,CheckPoint,1
2022-08-25 13:24,Host30,2_4,Find Fruit,1661401444,394,1,0,CheckPoint,1
2022-08-25 13:23,Host30,2_3,Cave Entrance,1661401399,349,1,0,CheckPoint,1
2022-08-25 13:21,Host30,2_2,Splash Combat,1661401316,266,1,0,CheckPoint,1
2022-08-25 13:21,Host30,2_1,Across The River,1661401300,250,1,0,CheckPoint,1
2022-08-25 13:20,Host30,2_0,Enter Town,1661401255,205,1,0,CheckPoint,1
2022-08-25 13:20,Host30,1_2,Frog With Flowers,1661401218,168,1,0,CheckPoint,1
2022-08-25 13:19,Host30,1_1,Get Homerun,1661401171,121,1,0,CheckPoint,1
2022-08-25 13:19,Host30,7_0,f1,1661401163,113,1,0,Campfire,1
2022-08-25 13:18,Host30,7_0,f1,1661401096,46,1,0,Campfire,1
2022-08-25 13:17,Host30,0_0,ON,1661401050,0,1,0,Switch,1
2022-08-25 12:24,Host39,6_0,OFF,1661397880,1426,1,0,Switch,1
2022-09-01 11:24,Host1,0_0,ON,1661999053,0,4,0,Switch,0
2022-09-01 11:25,Host1,7_0,f1,1661999102,49,4,0,Campfire,0
2022-09-01 11:26,Host1,1_1,Get Homerun,1661999176,123,4,0,CheckPoint,0
2022-09-01 11:27,Host1,1_2,Frog With Flowers,1661999224,171,4,0,CheckPoint,0
2022-09-01 11:28,Host1,2_0,Enter Town,1661999288,235,4,0,CheckPoint,0
2022-09-01 11:28,Host1,7_0,f2,1661999309,256,4,0,Campfire,0
2022-09-01 11:29,Host1,2_1,Across The River,1661999342,289,4,0,CheckPoint,0
2022-09-01 11:29,Host1,2_2,Splash Combat,1661999361,308,4,0,CheckPoint,0
2022-09-01 11:30,Host1,2_3,Cave Entrance,1661999437,384,4,0,CheckPoint,0
2022-09-01 11:31,Host1,2_4,Find Fruit,1661999499,446,4,0,CheckPoint,0
2022-09-01 11:31,Host1,8_0,Dead,1661999466,413,4,0,Dead,0
2022-09-01 11:32,Host1,3_0,Out of the Cave,1661999529,476,4,0,CheckPoint,0
2022-09-01 11:33,Host1,6_0,OFF,1661999615,562,4,0,Switch,0
2022-09-01 12:54,Host35,8_0,Dead,1662004440,514925,1,1,Dead,0
2022-08-25 12:23,Host39,8_0,Dead,1661397803,1349,1,0,Dead,1
2022-08-25 12:22,Host39,4_0,Boss,1661397754,1330,1,0,CheckPoint,1
2022-08-25 12:21,Host39,3_3,Get Key,1661397714,1260,1,0,CheckPoint,1
2022-08-25 12:20,Host39,3_2,Bomb & Fruit,1661397658,1204,1,0,CheckPoint,1
2022-08-25 12:20,Host39,3_1,Town Cave,1661397641,1187,1,0,CheckPoint,1
2022-08-25 12:20,Host39,2_0,Enter Town,1661397633,1179,1,0,CheckPoint,1
2022-08-25 12:19,Host39,7_0,f1,1661397584,1130,1,0,Campfire,1
2022-08-25 12:15,Host39,2_4,Find Fruit,1661397338,884,1,0,CheckPoint,1
2022-08-25 12:14,Host39,3_0,Out of the Cave,1661397262,808,1,0,CheckPoint,1
2022-08-25 12:13,Host39,2_4,Find Fruit,1661397191,737,1,0,CheckPoint,1
2022-08-25 12:12,Host39,2_3,Cave Entrance,1661397139,685,1,0,CheckPoint,1
2022-08-25 12:11,Host39,7_0,f2,1661397064,610,1,0,Campfire,1
2022-08-25 12:10,Host39,8_0,Dead,1661397056,602,1,0,Dead,1
2022-08-25 12:10,Host39,2_2,Splash Combat,1661397006,552,1,0,CheckPoint,1
2022-08-25 12:09,Host39,2_1,Across The River,1661396972,518,1,0,CheckPoint,1
2022-08-25 12:08,Host39,7_0,f2,1661396940,486,1,0,Campfire,1
2022-08-25 12:08,Host39,2_0,Enter Town,1661396908,454,1,0,CheckPoint,1
2022-08-25 12:07,Host39,8_0,Dead,1661396838,384,1,0,Dead,1
2022-08-25 12:06,Host39,1_2,Frog With Flowers,1661396782,328,1,0,CheckPoint,1
2022-08-25 12:05,Host39,1_1,Get Homerun,1661396721,267,1,0,CheckPoint,1
2022-08-25 12:03,Host39,8_0,Dead,1661396635,181,1,0,Dead,1
2022-08-25 12:01,Host39,7_0,f1,1661396516,62,1,0,Campfire,1
2022-08-25 12:01,Host39,7_0,f1,1661396511,57,1,0,Campfire,1
2022-08-25 12:00,Host39,0_0,ON,1661396454,0,1,0,Switch,1
2022-09-01 15:58,Host40,0_0,ON,1662015482,0,1,0,Switch,0
2022-09-01 15:59,Host40,7_0,f1,1662015558,76,1,0,Campfire,0
2022-09-01 16:02,Host40,1_1,Get Homerun,1662015722,240,1,0,CheckPoint,0
2022-09-01 16:09,Host40,1_2,Frog With Flowers,1662016182,700,1,0,CheckPoint,0
2022-09-01 16:15,Host40,7_0,f1,1662016507,1025,1,0,Campfire,0
2022-09-01 16:16,Host40,2_0,Enter Town,1662016599,1117,1,0,CheckPoint,0
2022-09-01 16:16,Host40,7_0,f1,1662016576,1094,1,0,Campfire,0
2022-09-01 16:17,Host40,7_0,f2,1662016635,1153,1,0,Campfire,0
2022-09-01 16:18,Host40,2_1,Across The River,1662016682,1200,1,0,CheckPoint,0
2022-09-01 16:18,Host40,2_2,Splash Combat,1662016700,1218,1,0,CheckPoint,0
2022-09-01 16:19,Host40,8_0,Dead,1662016783,1301,1,0,Dead,0
2022-09-01 16:21,Host40,8_0,Dead,1662016883,1401,1,0,Dead,0
2022-09-01 16:22,Host40,8_0,Dead,1662016974,1492,1,0,Dead,0
2022-09-01 16:24,Host40,8_0,Dead,1662017052,1570,1,0,Dead,0
2022-09-01 16:25,Host40,8_0,Dead,1662017142,1660,1,0,Dead,0
2022-09-01 16:27,Host40,8_0,Dead,1662017227,1745,1,0,Dead,0
2022-09-01 16:27,Host40,6_0,OFF,1662017230,1748,1,0,Switch,0
2022-09-01 16:31,Host35,8_0,Dead,1662017520,528005,1,1,Dead,0
2022-09-02 8:50,Host41,0_0,ON,1662076223,0,1,0,Switch,0
2022-09-02 8:55,Host41,7_0,f1,1662076558,335,1,0,Campfire,0
2022-09-02 8:57,Host41,7_0,f1,1662076645,422,1,0,Campfire,0
2022-09-02 8:57,Host41,8_0,Dead,1662076637,414,1,0,Dead,0
2022-09-02 8:58,Host41,8_0,Dead,1662076692,469,1,0,Dead,0
2022-09-02 9:02,Host41,8_0,Dead,1662076934,711,1,0,Dead,0
2022-09-02 9:03,Host41,8_0,Dead,1662077010,787,1,0,Dead,0
2022-09-02 9:14,Host41,6_0,OFF,1662077681,1458,1,0,Switch,0
2022-09-02 10:06,Host42,0_0,ON,1662080799,0,1,0,Switch,0
2022-09-02 10:07,Host42,7_0,f1,1662080859,60,1,0,Campfire,0
2022-09-02 10:09,Host42,1_1,Get Homerun,1662080946,148,1,0,CheckPoint,0
2022-09-02 10:10,Host42,1_2,Frog With Flowers,1662081019,220,1,0,CheckPoint,0
2022-09-02 10:10,Host42,7_0,f1,1662081042,244,1,0,Campfire,0
